Year, Month, Day, Hour, Minute, DataSourceAndUncertaintyFlags, DryBulbTemperature, DewPointTemperature, RelativeHumidity, AtmosphericStationPressure, ExtraterrestrialHorizontalRadiation, ExtraterrestrialDirectNormalRadiation, HorizontalInfraredRadiationIntensity, GlobalHorizontalRadiation, DirectNormalRadiation, DiffuseHorizontalRadiation, GlobalHorizontalIlluminance, DirectNormalIlluminance, DiffuseHorizontalIlluminance, ZenithLuminance, WindDirection, WindSpeed, TotalSkyCover, OpaqueSkyCover, Visibility, CeilingHeight, PresentWeatherObservation, PresentWeatherCodes, PrecipitableWater, AerosolOpticalDepth, SnowDepth, DaysSinceLastSnowfall, Albedo, LiquidPrecipitationDepth, LiquidPrecipitationQuantity
1986, 1, 2, 3, 60, A7A7E8B8*0?9?9?9?9?9?9?9*0B8B8B8A7A7*0E8*0*0, 15.0, 11.0, 77, 101000, 0, 1415, 330, 0, 0, 0, 0, 0, 0, 0, 260, 6.7, 7, 2, 11.2, 22000, 9, 999999999, 0, 0.0900, 0, 88, 0.000, 0.0, 0.0
1986, 1, 2, 4, 60, A7A7E8E8*0?9?9?9?9?9?9?9A7A7A7A7A7A7*0E8*0*0, 14.6, 10.7, 77, 101000, 0, 1415, 323, 0, 0, 0, 0, 0, 0, 0, 240, 7.2, 6, 1, 10.0, 9000, 9, 999999999, 0, 0.0900, 0, 88, 0.000, 0.0, 0.0
1986, 1, 2, 5, 60, A7A7E8B8*0?9?9?9?9?9?9?9A7A7B8B8A7A7*0E8*0*0, 15.0, 10.0, 72, 101000, 0, 1415, 324, 0, 0, 0, 0, 0, 0, 0, 240, 5.1, 5, 1, 11.2, 22000, 9, 999999999, 0, 0.0900, 0, 88, 0.000, 0.0, 0.0
1986, 1, 2, 6, 60, A7A7E8B8*0?9?9?9?9?9?9?9A7A7B8B8A7A7*0E8*0*0, 15.0, 10.0, 72, 101000, 0, 1415, 324, 0, 0, 0, 0, 0, 0, 0, 220, 4.1, 5, 1, 11.2, 22000, 9, 999999999, 0, 0.0900, 0, 88, 0.000, 0.0, 0.0
1986, 1, 2, 7, 60, A7A7E8E8*0?9?9?9?9?9?9?9A7A7A7A7A7A7*0E8*0*0, 14.4, 9.8, 74, 101000, 0, 1415, 322, 0, 0, 0, 0, 0, 0, 0, 220, 6.2, 4, 1, 10.0, 22000, 9, 999999999, 0, 0.0900, 0, 88, 0.000, 0.0, 0.0
1986, 1, 2, 8, 60, A7A7E8B8*0?9?9?9?9?9?9?9A7A7B8B8A7A7*0E8*0*0, 15.0, 10.0, 72, 101000, 0, 1415, 329, 0, 0, 0, 0, 0, 0, 0, 260, 7.2, 4, 2, 11.2, 22000, 9, 999999999, 0, 0.0900, 0, 88, 0.000, 0.0, 0.0
1986, 1, 2, 9, 60, A7A7E8B8*0H9H9H9I9I9I9I9A7A7B8B8A7A7*0E8*0*0, 16.0, 10.0, 68, 101100, 109, 1415, 337, 32, 41, 28, 3500, 1600, 3500, 590, 260, 7.2, 4, 3, 11.2, 22000, 9, 999999999, 0, 0.0900, 0, 88, 0.000, 0.0, 0.0
1986, 1, 2, 10, 60, A7A7E8E8*0G9G9G9I9I9I9I9A7A7A7A7A7A7*0E8*0*0, 17.5, 11.1, 66, 101100, 338, 1415, 348, 169, 331, 90, 17700, 24100, 12400, 1670, 240, 9.3, 4, 4, 20.0, 22000, 9, 999999999, 0, 0.0900, 0, 88, 0.000, 0.0, 0.0
1986, 1, 2, 11, 60, A7A7E8B8*0H9H9H9I9I9I9I9A7A7B8B8A7A7*0E8*0*0, 19.0, 11.0, 60, 101100, 522, 1415, 355, 297, 504, 110, 32100, 43500, 15500, 2100, 240, 11.3, 5, 4, 11.2, 22000, 9, 999999999, 0, 0.0900, 0, 88, 0.000, 0.0, 0.0
1986, 1, 2, 12, 60, B8C8E8B8*0H9H9H9I9I9I9I9*0B8B8B8B8*0*0E8*0*0, 19.8, 11.1, 57, 101000, 648, 1415, 359, 364, 438, 163, 38900, 39600, 21900, 3340, 240, 10.8, 6, 4, 15.6, 22000, 9, 999999999, 0, 0.0900, 0, 88, 0.000, 0.0, 0.0
